id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
3970,13723,,12141.6,,"fecha_siniestro_invalida,estado_vacio"
3971,23291,,8269.62,Cerrado,fecha_siniestro_invalida
3973,20228,,775.93,,"fecha_siniestro_invalida,estado_vacio"
3974,9287,,8516.19,Rechazado,fecha_siniestro_invalida
3975,7128,,13.34532,Rechazado,fecha_siniestro_invalida
3976,10969,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3977,14177,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3978,886,2025-03-26,,,"monto_siniestro_invalido,estado_vacio"
3979,3748,,9152.39,Cerrado,fecha_siniestro_invalida
3980,18779,,13.12761,,"fecha_siniestro_invalida,estado_vacio"
3981,23250,,4635.03,Rechazado,fecha_siniestro_invalida
3982,23822,,7730.37,Cerrado,fecha_siniestro_invalida
3983,15860,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
3984,6846,,9292.63,Cerrado,fecha_siniestro_invalida
3986,24416,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3987,11656,,332.5,Cerrado,fecha_siniestro_invalida
3988,22878,,9807.5,Abierto,fecha_siniestro_invalida
3989,18542,2025-11-27,,,"monto_siniestro_invalido,estado_vacio"
3990,16239,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3991,17235,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
3992,20581,,2785.74,Abierto,fecha_siniestro_invalida
3993,6283,,12236.04,,"fecha_siniestro_invalida,estado_vacio"
3994,3333,,988.94,Cerrado,fecha_siniestro_invalida
3995,17779,,10785.66,,"fecha_siniestro_invalida,estado_vacio"
3996,12368,,13281.21,Abierto,fecha_siniestro_invalida
3997,3671,2025-12-31,,Cerrado,monto_siniestro_invalido
3998,15461,,7040.89,Cerrado,fecha_siniestro_invalida
3999,18508,,4.7801,Abierto,fecha_siniestro_invalida
4000,3351,,5.88174,,"fecha_siniestro_invalida,estado_vacio"
4001,17837,,9.54122,,"fecha_siniestro_invalida,estado_vacio"
4003,23759,2025-03-19,,Abierto,monto_siniestro_invalido
4004,941,,8043.41,Cerrado,fecha_siniestro_invalida
4006,248,,7891.22,,"fecha_siniestro_invalida,estado_vacio"
4007,1575,,2109.44,Rechazado,fecha_siniestro_invalida
4008,136,,1083.49,Rechazado,fecha_siniestro_invalida
4009,4119,,10778.91,Abierto,fecha_siniestro_invalida
4010,21991,,2.74799,Rechazado,fecha_siniestro_invalida
4011,9302,,10545.03,Rechazado,fecha_siniestro_invalida
4012,3590,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4013,7623,,2772.63,,"fecha_siniestro_invalida,estado_vacio"
4014,12857,,10.77004,Cerrado,fecha_siniestro_invalida
4015,13473,,14532.55,Abierto,fecha_siniestro_invalida
4016,25602,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4017,12731,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4018,24945,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4019,13918,,8618.7,Rechazado,fecha_siniestro_invalida
4020,1030,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4021,22042,,6405.61,Cerrado,fecha_siniestro_invalida
4022,21221,,9.85596,Cerrado,fecha_siniestro_invalida
4023,24175,,8.26171,Rechazado,fecha_siniestro_invalida
4024,12345,,5801.61,,"fecha_siniestro_invalida,estado_vacio"
4025,13140,,3.06548,,"fecha_siniestro_invalida,estado_vacio"
4027,9849,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4030,30,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4031,24139,,10.04822,,"fecha_siniestro_invalida,estado_vacio"
4032,12057,,397.02,Abierto,fecha_siniestro_invalida
4033,24051,,14356.15,Cerrado,fecha_siniestro_invalida
4034,3793,,13451.57,Rechazado,fecha_siniestro_invalida
4035,17977,,1926.12,,"fecha_siniestro_invalida,estado_vacio"
4036,15794,,7743.82,Abierto,fecha_siniestro_invalida
4037,20719,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4038,22016,2025-04-27,,Cerrado,monto_siniestro_invalido
4039,2551,,11547.38,Cerrado,fecha_siniestro_invalida
4040,16248,,12376.23,Cerrado,fecha_siniestro_invalida
4041,17399,,10160.85,,"fecha_siniestro_invalida,estado_vacio"
4042,22732,,4186.93,Rechazado,fecha_siniestro_invalida
4043,3336,,8818.06,,"fecha_siniestro_invalida,estado_vacio"
4044,14717,,11415.68,,"fecha_siniestro_invalida,estado_vacio"
4045,22814,,9944.11,Cerrado,fecha_siniestro_invalida
4046,20079,,8211.96,,"fecha_siniestro_invalida,estado_vacio"
4047,12377,,12130.22,Cerrado,fecha_siniestro_invalida
4049,12057,,13927.39,Rechazado,fecha_siniestro_invalida
4050,1635,,13723.13,Abierto,fecha_siniestro_invalida
4051,12342,,10150.46,Rechazado,fecha_siniestro_invalida
4052,22450,,7007.45,,"fecha_siniestro_invalida,estado_vacio"
4053,6087,,5590.44,Rechazado,fecha_siniestro_invalida
4054,7102,,2376.43,Abierto,fecha_siniestro_invalida
4055,11337,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4056,8831,,797.11,Abierto,fecha_siniestro_invalida
4057,10452,2025-03-05,6.2917,,estado_vacio
4058,3699,2025-03-04,,Cerrado,monto_siniestro_invalido
4060,14699,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4061,14763,,13.7609,Cerrado,fecha_siniestro_invalida
4062,15191,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4063,14596,,12625.8,Cerrado,fecha_siniestro_invalida
4064,3513,,3957.85,,"fecha_siniestro_invalida,estado_vacio"
4065,14595,,4467.48,Cerrado,fecha_siniestro_invalida
4067,3348,,3.84052,Rechazado,fecha_siniestro_invalida
4068,376,2025-02-11,2832.78,,estado_vacio
4070,8778,,10777.76,Abierto,fecha_siniestro_invalida
4071,9860,,1.5786,Abierto,fecha_siniestro_invalida
4072,15629,,13731.04,Cerrado,fecha_siniestro_invalida
4073,18331,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4074,16835,,3.03335,,"fecha_siniestro_invalida,estado_vacio"
4075,17031,,10776.28,Abierto,fecha_siniestro_invalida
4076,22366,,3995.54,Rechazado,fecha_siniestro_invalida
4077,3127,,13138.02,Abierto,fecha_siniestro_invalida
4078,7214,2025-05-07,4542.89,,estado_vacio
4079,16808,,6485.56,Abierto,fecha_siniestro_invalida
4080,20764,,9241.89,,"fecha_siniestro_invalida,estado_vacio"
4081,1551,,9836.58,Cerrado,fecha_siniestro_invalida
4082,1412,,13.61829,Rechazado,fecha_siniestro_invalida
4083,19992,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4084,4994,,1098.64,Abierto,fecha_siniestro_invalida
4085,14683,,5.57233,Abierto,fecha_siniestro_invalida
4086,7633,,2487.26,,"fecha_siniestro_invalida,estado_vacio"
4087,9494,,5232.05,Cerrado,fecha_siniestro_invalida
4088,809,,8841.2,Cerrado,fecha_siniestro_invalida
4090,19196,,2926.91,Rechazado,fecha_siniestro_invalida
4091,10644,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4092,12587,,14244.05,Abierto,fecha_siniestro_invalida
4093,11962,,12.52009,Rechazado,fecha_siniestro_invalida
4094,9931,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4095,7345,,3.09144,Cerrado,fecha_siniestro_invalida
4096,18900,,9164.45,Abierto,fecha_siniestro_invalida
4097,12844,2025-08-25,6.69082,,estado_vacio
4098,6075,,4.14205,Abierto,fecha_siniestro_invalida
4099,5645,,1838.01,Cerrado,fecha_siniestro_invalida
4101,6564,,10588.58,Rechazado,fecha_siniestro_invalida
4102,3831,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4103,15459,,2819.16,Cerrado,fecha_siniestro_invalida
4104,9108,,4.87954,,"fecha_siniestro_invalida,estado_vacio"
4105,13968,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4107,9827,,5.29616,Abierto,fecha_siniestro_invalida
4109,18859,,11754.54,,"fecha_siniestro_invalida,estado_vacio"
4110,18843,,10848.35,,"fecha_siniestro_invalida,estado_vacio"
4111,23276,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4112,5449,,9514.74,,"fecha_siniestro_invalida,estado_vacio"
4113,5073,,8959.2,Abierto,fecha_siniestro_invalida
4114,7426,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4115,5001,2025-03-20,,Cerrado,monto_siniestro_invalido
4116,8163,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4118,13852,,10559.26,Cerrado,fecha_siniestro_invalida
4119,7033,,2026.75,,"fecha_siniestro_invalida,estado_vacio"
4121,139,,865.09,Abierto,fecha_siniestro_invalida
4122,21447,,4959.35,Rechazado,fecha_siniestro_invalida
4123,5528,,8166.03,Cerrado,fecha_siniestro_invalida
4124,2005,,14.31314,,"fecha_siniestro_invalida,estado_vacio"
4125,7291,,4.2654,,"fecha_siniestro_invalida,estado_vacio"
4126,20262,,6.13471,Rechazado,fecha_siniestro_invalida
4127,21547,,13011.85,Cerrado,fecha_siniestro_invalida
4128,12502,,3.42553,Rechazado,fecha_siniestro_invalida
4129,24041,,14226.25,,"fecha_siniestro_invalida,estado_vacio"
4131,12550,,5862.97,Abierto,fecha_siniestro_invalida
4132,22194,,5959.84,,"fecha_siniestro_invalida,estado_vacio"
4133,6320,,12009.85,Abierto,fecha_siniestro_invalida
4134,22680,,322.87,Abierto,fecha_siniestro_invalida
4135,1573,,9402.48,,"fecha_siniestro_invalida,estado_vacio"
4136,5828,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4137,15879,,2177.12,Abierto,fecha_siniestro_invalida
4138,3535,,6194.66,,"fecha_siniestro_invalida,estado_vacio"
4139,22004,,11.15336,Cerrado,fecha_siniestro_invalida
4140,15109,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4142,4738,,6724.5,,"fecha_siniestro_invalida,estado_vacio"
4143,6316,,2.54241,Rechazado,fecha_siniestro_invalida
4144,3466,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4145,24131,,6596.09,Abierto,fecha_siniestro_invalida
4146,18675,,4.20924,,"fecha_siniestro_invalida,estado_vacio"
4147,17676,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4148,8214,,11212.13,Cerrado,fecha_siniestro_invalida
4150,25748,2025-08-16,,,"monto_siniestro_invalido,estado_vacio"
4151,23194,,3710.3,Abierto,fecha_siniestro_invalida
4152,19964,,12078.71,Abierto,fecha_siniestro_invalida
4153,4841,,9943.86,Abierto,fecha_siniestro_invalida
4154,14036,,14131.66,Cerrado,fecha_siniestro_invalida
4155,22871,,5204.25,,"fecha_siniestro_invalida,estado_vacio"
4156,19213,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4157,23912,,1619.19,,"fecha_siniestro_invalida,estado_vacio"
4158,15553,,4375.85,,"fecha_siniestro_invalida,estado_vacio"
4159,24415,,7808.66,,"fecha_siniestro_invalida,estado_vacio"
4160,21558,,11331.44,Cerrado,fecha_siniestro_invalida
4161,2377,,12363.66,Abierto,fecha_siniestro_invalida
4162,18442,,799.79,Cerrado,fecha_siniestro_invalida
4163,19988,,7.94198,Cerrado,fecha_siniestro_invalida
4164,11924,,14424.08,Cerrado,fecha_siniestro_invalida
4165,7239,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4166,14145,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4167,4143,,9682.25,Cerrado,fecha_siniestro_invalida
4168,1313,,9.09581,,"fecha_siniestro_invalida,estado_vacio"
4169,19035,,1.32473,Abierto,fecha_siniestro_invalida
4170,18400,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4171,21868,,3990.48,Cerrado,fecha_siniestro_invalida
4172,15935,,13.44624,Cerrado,fecha_siniestro_invalida
4173,22521,,7042.02,,"fecha_siniestro_invalida,estado_vacio"
4177,17744,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4178,6693,,14476.94,Rechazado,fecha_siniestro_invalida
4179,15016,,10172.77,Cerrado,fecha_siniestro_invalida
4180,22486,,11879.32,Abierto,fecha_siniestro_invalida
4181,23084,,59846.0,,"fecha_siniestro_invalida,estado_vacio"
4182,17074,2025-08-10,,Abierto,monto_siniestro_invalido
4183,13358,,6489.87,,"fecha_siniestro_invalida,estado_vacio"
4184,22946,,3765.97,Abierto,fecha_siniestro_invalida
4185,12143,,7220.0,,"fecha_siniestro_invalida,estado_vacio"
4186,24367,,587.95,Abierto,fecha_siniestro_invalida
4188,8532,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4189,6200,,4735.41,,"fecha_siniestro_invalida,estado_vacio"
4190,8565,,7242.28,Cerrado,fecha_siniestro_invalida
4191,14049,,12056.6,,"fecha_siniestro_invalida,estado_vacio"
4193,25503,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4194,24321,,9.1495,Cerrado,fecha_siniestro_invalida
4196,21257,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4197,9766,,3956.79,Abierto,fecha_siniestro_invalida
4198,18622,2025-11-20,,,"monto_siniestro_invalido,estado_vacio"
4199,10023,2025-07-17,12320.12,,estado_vacio
4200,11234,,14608.47,Rechazado,fecha_siniestro_invalida
4201,185,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4202,5826,,1.73861,,"fecha_siniestro_invalida,estado_vacio"
4203,12276,,9814.44,Abierto,fecha_siniestro_invalida
4204,12576,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4206,21152,,1805.19,Cerrado,fecha_siniestro_invalida
4207,18106,,6687.19,,"fecha_siniestro_invalida,estado_vacio"
4208,5003,,9469.15,Cerrado,fecha_siniestro_invalida
4209,14494,,6631.73,Cerrado,fecha_siniestro_invalida
4210,17289,,9027.68,Cerrado,fecha_siniestro_invalida
4211,22179,2026-02-09,3176.21,,estado_vacio
4212,4533,,2152.46,,"fecha_siniestro_invalida,estado_vacio"
4213,837,,11143.13,Cerrado,fecha_siniestro_invalida
4214,5744,,9.16916,,"fecha_siniestro_invalida,estado_vacio"
4215,11316,,1179.88,Cerrado,fecha_siniestro_invalida
4216,12781,2025-05-20,6.0125,,estado_vacio
4217,7882,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4219,7394,,8085.21,Rechazado,fecha_siniestro_invalida
4220,13370,2025-03-27,,Abierto,monto_siniestro_invalido
4223,4089,,13567.3,Abierto,fecha_siniestro_invalida
4225,1403,,316.2,,"fecha_siniestro_invalida,estado_vacio"
4226,21250,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4227,2060,,6028.64,Cerrado,fecha_siniestro_invalida
4228,19860,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4229,15806,,8678.88,Cerrado,fecha_siniestro_invalida
4230,20069,,10210.7,Cerrado,fecha_siniestro_invalida
4231,5166,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4232,6139,,8.35911,,"fecha_siniestro_invalida,estado_vacio"
4233,3473,,1.27075,,"fecha_siniestro_invalida,estado_vacio"
4234,18871,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4235,12171,,12492.96,Abierto,fecha_siniestro_invalida
4236,23353,,9432.99,,"fecha_siniestro_invalida,estado_vacio"
4237,4796,,1897.11,Abierto,fecha_siniestro_invalida
4238,17930,,394.94,Cerrado,fecha_siniestro_invalida
4239,1406,2025-01-12,,Abierto,monto_siniestro_invalido
4240,18008,,3222.54,Cerrado,fecha_siniestro_invalida
4241,12326,,5562.54,Cerrado,fecha_siniestro_invalida
4242,6614,,1961.19,Cerrado,fecha_siniestro_invalida
4243,8494,,8.08643,Abierto,fecha_siniestro_invalida
4244,21575,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4245,19602,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4246,2192,2025-02-03,,,"monto_siniestro_invalido,estado_vacio"
4247,15362,,9594.43,Cerrado,fecha_siniestro_invalida
4248,18874,,10424.39,Abierto,fecha_siniestro_invalida
4249,12741,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4250,14834,,12.859,Abierto,fecha_siniestro_invalida
4251,24907,,9.49279,Cerrado,fecha_siniestro_invalida
4252,464,,6423.36,Abierto,fecha_siniestro_invalida
4253,5657,,10.3449,Cerrado,fecha_siniestro_invalida
4255,14402,,9.88572,,"fecha_siniestro_invalida,estado_vacio"
4256,25539,,2.84688,Cerrado,fecha_siniestro_invalida
4257,21621,,3905.24,Cerrado,fecha_siniestro_invalida
4258,16357,,2.97016,Abierto,fecha_siniestro_invalida
4259,14200,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4261,11066,,9563.62,,"fecha_siniestro_invalida,estado_vacio"
4262,4313,,8.47844,,"fecha_siniestro_invalida,estado_vacio"
4263,18580,,4025.48,,"fecha_siniestro_invalida,estado_vacio"
4264,18269,,5192.11,Abierto,fecha_siniestro_invalida
4265,703,,12384.06,,"fecha_siniestro_invalida,estado_vacio"
4266,5447,,7272.89,,"fecha_siniestro_invalida,estado_vacio"
4267,4972,,13154.09,Cerrado,fecha_siniestro_invalida
4268,18469,,14.95094,,"fecha_siniestro_invalida,estado_vacio"
4269,1614,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4270,15893,,3.65482,Abierto,fecha_siniestro_invalida
4271,22783,,3961.28,Rechazado,fecha_siniestro_invalida
4272,24316,2025-01-12,8963.16,,estado_vacio
4273,4049,,4785.95,,"fecha_siniestro_invalida,estado_vacio"
4274,6287,,1441.64,Cerrado,fecha_siniestro_invalida
4275,23477,,5.5206,Abierto,fecha_siniestro_invalida
4277,23332,2025-03-07,11.55757,,estado_vacio
4278,2412,,1358.29,Rechazado,fecha_siniestro_invalida
4280,25769,,3.25814,Abierto,fecha_siniestro_invalida
4281,7669,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4282,2692,,13079.72,Cerrado,fecha_siniestro_invalida
4284,16427,,14473.34,Rechazado,fecha_siniestro_invalida
4285,8925,2025-08-24,,Abierto,monto_siniestro_invalido
4286,24218,,14185.66,,"fecha_siniestro_invalida,estado_vacio"
4287,5211,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4288,24612,2025-06-20,,Abierto,monto_siniestro_invalido
4289,24831,,6486.85,Cerrado,fecha_siniestro_invalida
4291,22778,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4293,11382,,13424.17,Cerrado,fecha_siniestro_invalida
4294,2028,,10041.52,Cerrado,fecha_siniestro_invalida
4295,7853,,7470.14,,"fecha_siniestro_invalida,estado_vacio"
4296,11409,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4297,20736,,12100.17,Rechazado,fecha_siniestro_invalida
4298,19354,2025-03-09,2077.99,,estado_vacio
4299,16410,,9.38798,,"fecha_siniestro_invalida,estado_vacio"
4300,21444,,3091.32,,"fecha_siniestro_invalida,estado_vacio"
4301,21429,,7997.63,Cerrado,fecha_siniestro_invalida
4302,19811,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4303,23535,,1648.0,,"fecha_siniestro_invalida,estado_vacio"
4304,25874,,3348.22,Abierto,fecha_siniestro_invalida
4305,6276,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4306,23988,,3954.87,,"fecha_siniestro_invalida,estado_vacio"
4307,8802,,2.34193,,"fecha_siniestro_invalida,estado_vacio"
4308,11462,,5.52629,Abierto,fecha_siniestro_invalida
4309,3896,,7810.74,Rechazado,fecha_siniestro_invalida
4310,21328,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4312,1944,,5478.38,,"fecha_siniestro_invalida,estado_vacio"
4313,4327,,9522.07,,"fecha_siniestro_invalida,estado_vacio"
4314,22882,,3090.81,Abierto,fecha_siniestro_invalida
4315,6242,,14.88481,,"fecha_siniestro_invalida,estado_vacio"
4316,11627,,14713.29,Cerrado,fecha_siniestro_invalida
4317,1829,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4318,5740,,9.83432,,"fecha_siniestro_invalida,estado_vacio"
4319,24479,,11.03873,Cerrado,fecha_siniestro_invalida
4320,14536,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4321,4849,,5788.09,,"fecha_siniestro_invalida,estado_vacio"
4322,5776,2025-03-05,,Abierto,monto_siniestro_invalido
4323,11609,,310.58,Cerrado,fecha_siniestro_invalida
4324,20534,,8401.29,Abierto,fecha_siniestro_invalida
4325,14934,,,Abierto,"fecha_siniestro_invalida,monto_siniestro_invalido"
4327,15861,,430.7,,"fecha_siniestro_invalida,estado_vacio"
4328,16628,2025-05-07,9861.67,,estado_vacio
4329,25597,,12646.64,Abierto,fecha_siniestro_invalida
4331,24715,,14204.02,Cerrado,fecha_siniestro_invalida
4332,19312,,4257.35,Abierto,fecha_siniestro_invalida
4333,13407,,4326.29,Rechazado,fecha_siniestro_invalida
4334,22103,,8037.42,Rechazado,fecha_siniestro_invalida
4336,16399,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4337,16074,,2741.79,Abierto,fecha_siniestro_invalida
4339,7133,2025-03-18,,Cerrado,monto_siniestro_invalido
4340,23436,,5212.21,Abierto,fecha_siniestro_invalida
4341,6381,2025-02-14,,,"monto_siniestro_invalido,estado_vacio"
4342,2371,,-5.7187,Rechazado,fecha_siniestro_invalida
4343,15786,,986.29,,"fecha_siniestro_invalida,estado_vacio"
4344,21773,,4169.82,Abierto,fecha_siniestro_invalida
4345,2273,,3.60653,Cerrado,fecha_siniestro_invalida
4346,13017,2026-01-04,5474.39,,estado_vacio
4347,15660,,12.03964,,"fecha_siniestro_invalida,estado_vacio"
4348,20438,,255.59,,"fecha_siniestro_invalida,estado_vacio"
4349,10458,,,,"fecha_siniestro_invalida,monto_siniestro_invalido,estado_vacio"
4350,6656,,,Rechazado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4351,18364,2025-08-25,5.70923,,estado_vacio
4352,24883,,7074.29,Abierto,fecha_siniestro_invalida
4353,4878,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
4354,5163,2025-11-04,9295.32,,estado_vacio
4355,15578,,5.81607,Abierto,fecha_siniestro_invalida
4356,9946,,12657.53,,"fecha_siniestro_invalida,estado_vacio"
4357,14133,,9779.77,Rechazado,fecha_siniestro_invalida
4358,20228,,11.60638,Cerrado,fecha_siniestro_invalida
4359,18260,,1549.2,Cerrado,fecha_siniestro_invalida
4360,1808,,6030.66,Rechazado,fecha_siniestro_invalida
4362,14305,,44946.0,,"fecha_siniestro_invalida,estado_vacio"
4363,18407,,,Cerrado,"fecha_siniestro_invalida,monto_siniestro_invalido"
